group Hezbollah
GA-on-Islamic-Affairs_g-6002d09-02-2016.txt 0.00550132
GA-on-Islamic-Affairs_g-910d14-11-2010.txt 0.996272
GA-on-Islamic-Affairs_g-2501d26-11-2014.txt 0.673039
GA-on-Islamic-Affairs_g-612d20-03-2010.txt 0.997472
GA-on-Islamic-Affairs_g-1945d30-04-2013.txt 0.68509
GA-on-Islamic-Affairs_g-60d10-03-2008.txt 0.997489
GA-on-Islamic-Affairs_g-1860d27-01-2013.txt 0.0244859
GA-on-Islamic-Affairs_g-1647d22-07-2012.txt 0.998282
GA-on-Islamic-Affairs_g-11d.txt 0.998448
GA-on-Islamic-Affairs_g-2045d23-07-2013.txt 0.98793
GA-on-Islamic-Affairs_g-2378d21-08-2014.txt 0.00143753
GA-on-Islamic-Affairs_g-2268d20-04-2014.txt 0.00391822
GA-on-Islamic-Affairs_g-6368d29-11-2016.txt 0.502514
GA-on-Islamic-Affairs_g-6664d06-07-2017.txt 0.334474
GA-on-Islamic-Affairs_g-95d26-05-2008.txt 0.997956
GA-on-Islamic-Affairs_g-2266d17-04-2014.txt 0.683371
GA-on-Islamic-Affairs_g-6299d02-11-2016.txt 0.00483204
GA-on-Islamic-Affairs_g-2458d15-10-2014.txt 0.976036
GA-on-Islamic-Affairs_g-1293d06-09-2011.txt 0.489567
GA-on-Islamic-Affairs_g-1533d23-04-2012.txt 0.750665
GA-on-Islamic-Affairs_g-839d20-10-2010.txt 0.998675
GA-on-Islamic-Affairs_g-147d04-09-2008.txt 0.998983
GA-on-Islamic-Affairs_g-6459d15-02-2017.txt 0.746674
GA-on-Islamic-Affairs_g-2408d10-09-2014.txt 0.99894
GA-on-Islamic-Affairs_g-535d10-12-2009.txt 0.99753
GA-on-Islamic-Affairs_g-1592d11-06-2012.txt 0.99833
GA-on-Islamic-Affairs_g-353d.txt 0.738341
GA-on-Islamic-Affairs_g-6142d24-05-2016.txt 0.00455537
GA-on-Islamic-Affairs_g-784d06-09-2010.txt 0.867956
GA-on-Islamic-Affairs_g-6063d12-04-2016.txt 0.999828
GA-on-Islamic-Affairs_g-1444d09-02-2012.txt 0.998411
GA-on-Islamic-Affairs_g-748d23-08-2010.txt 0.776022
GA-on-Islamic-Affairs_g-752d24-08-2010.txt 0.99927
GA-on-Islamic-Affairs_g-88d15-05-2008.txt 0.999286
GA-on-Islamic-Affairs_g-2517d17-12-2014.txt 0.500539
GA-on-Islamic-Affairs_g-1682d21-08-2012.txt 0.504496
GA-on-Islamic-Affairs_g-777d06-09-2010.txt 0.999206
GA-on-Islamic-Affairs_g-792d15-09-2010.txt 0.0260917
GA-on-Islamic-Affairs_g-2369d05-08-2014.txt 0.745984
GA-on-Islamic-Affairs_g-1265d14-08-2011.txt 0.69846
GA-on-Islamic-Affairs_g-658d19-05-2010.txt 0.192333
GA-on-Islamic-Affairs_g-2078d19-08-2013.txt 0.677299
GA-on-Islamic-Affairs_g-632d15-04-2010.txt 0.00427666
GA-on-Islamic-Affairs_g-2337d06-07-2014.txt 0.499411
GA-on-Islamic-Affairs_g-2283d21-05-2014.txt 0.710138
GA-on-Islamic-Affairs_g-4684d02-07-2015.txt 0.997976
GA-on-Islamic-Affairs_g-1522d11-04-2012.txt 0.0745861
GA-on-Islamic-Affairs_g-2156d08-12-2013.txt 0.251669
GA-on-Islamic-Affairs_g-537d13-12-2009.txt 0.527175
GA-on-Islamic-Affairs_g-833d13-10-2010.txt 0.696726
GA-on-Islamic-Affairs_g-1310d09-10-2011.txt 0.000444517
GA-on-Islamic-Affairs_g-398d11-08-2009.txt 0.998435
GA-on-Islamic-Affairs_g-675d08-06-2010.txt 0.426359
GA-on-Islamic-Affairs_g-2298d09-06-2014.txt 0.998353
GA-on-Islamic-Affairs_g-1026d19-01-2011.txt 0.997226
GA-on-Islamic-Affairs_g-1057d15-02-2011.txt 0.998476
GA-on-Islamic-Affairs_g-2067d06-08-2013.txt 0.757554
GA-on-Islamic-Affairs_g-1405d09-01-2012.txt 0.998205
GA-on-Islamic-Affairs_g-4666d22-06-2015.txt 0.0213614
GA-on-Islamic-Affairs_g-1525d17-04-2012.txt 0.710975
GA-on-Islamic-Affairs_g-1595d12-06-2012.txt 0.512195
GA-on-Islamic-Affairs_g-2434d30-09-2014.txt 0.010893
GA-on-Islamic-Affairs_g-1436d06-02-2012.txt 0.26271
GA-on-Islamic-Affairs_g-1210d21-06-2011.txt 0.432497
GA-on-Islamic-Affairs_g-2583d08-03-2015.txt 0.284582
GA-on-Islamic-Affairs_g-4744d02-09-2015.txt 0.679612
GA-on-Islamic-Affairs_g-260d19-02-2009.txt 0.668177
GA-on-Islamic-Affairs_g-17d10-11-2007.txt 0.602114
GA-on-Islamic-Affairs_g-5859d08-11-2015.txt 0.998821
GA-on-Islamic-Affairs_g-502d10-11-2009.txt 0.965887
GA-on-Islamic-Affairs_g-5845d29-10-2015.txt 0.338161
GA-on-Islamic-Affairs_g-2548d13-01-2015.txt 0.615088
GA-on-Islamic-Affairs_g-1761d31-10-2012.txt 0.998567
GA-on-Islamic-Affairs_g-1305d28-09-2011.txt 0.525152
GA-on-Islamic-Affairs_g-1985d04-06-2013.txt 0.424742
GA-on-Islamic-Affairs_g-2125d09-10-2013.txt 0.987203
GA-on-Islamic-Affairs_g-697d27-06-2010.txt 0.715756
GA-on-Islamic-Affairs_g-5775d15-09-2015.txt 0.00402722
GA-on-Islamic-Affairs_g-306d23-04-2009.txt 0.998689
GA-on-Islamic-Affairs_g-573d21-01-2010.txt 0.99848
GA-on-Islamic-Affairs_g-6338d15-11-2016.txt 0.519329
GA-on-Islamic-Affairs_g-462d14-10-2009.txt 0.998594
GA-on-Islamic-Affairs_g-1623d03-07-2012.txt 0.0352361
GA-on-Islamic-Affairs_g-1736d16-10-2012.txt 0.0117082
GA-on-Islamic-Affairs_g-487d03-11-2009.txt 0.560913
GA-on-Islamic-Affairs_g-6673d19-07-2017.txt 0.571789
GA-on-Islamic-Affairs_g-6683d30-07-2017.txt 0.999017
GA-on-Islamic-Affairs_g-525d25-11-2009.txt 0.995698
GA-on-Islamic-Affairs_g-6219d03-08-2016.txt 0.561045
GA-on-Islamic-Affairs_g-3611d20-04-2015.txt 0.998302
GA-on-Islamic-Affairs_g-650d09-05-2010.txt 0.997572
GA-on-Islamic-Affairs_g-1380d19-12-2011.txt 0.998476
GA-on-Islamic-Affairs_g-102d10-06-2008.txt 0.00454028
GA-on-Islamic-Affairs_g-799d22-09-2010.txt 0.999176
GA-on-Islamic-Affairs_g-986d24-12-2010.txt 0.995914
GA-on-Islamic-Affairs_g-617d29-03-2010.txt 0.99857
GA-on-Islamic-Affairs_g-395d11-08-2009.txt 0.998701
GA-on-Islamic-Affairs_g-2510d11-12-2014.txt 0.273491
GA-on-Islamic-Affairs_g-1923d31-03-2013.txt 0.186697
GA-on-Islamic-Affairs_g-1029d20-01-2011.txt 0.00538264
GA-on-Islamic-Affairs_g-81d28-04-2008.txt 0.870155
GA-on-Islamic-Affairs_g-6163d08-06-2016.txt 0.0326441
GA-on-Islamic-Affairs_g-1013d09-01-2011.txt 0.00113976
GA-on-Islamic-Affairs_g-2399d08-09-2014.txt 0.123563
GA-on-Islamic-Affairs_g-6607d11-06-2017.txt 0.998187
GA-on-Islamic-Affairs_g-2187d09-01-2014.txt 0.998635
GA-on-Islamic-Affairs_g-6295d27-10-2016.txt 0.00969914
GA-on-Islamic-Affairs_g-83d11-05-2008.txt 0.994999
GA-on-Islamic-Affairs_g-2353d16-07-2014.txt 0.996839
GA-on-Islamic-Affairs_g-2348d15-07-2014.txt 0.0315919
GA-on-Islamic-Affairs_g-250d02-02-2009.txt 0.868062
GA-on-Islamic-Affairs_g-1010d05-01-2011.txt 0.686076
GA-on-Islamic-Affairs_g-373d13-07-2009.txt 0.999704
GA-on-Islamic-Affairs_g-379d23-07-2009.txt 0.720574
GA-on-Islamic-Affairs_g-6238d24-08-2016.txt 0.99753
GA-on-Islamic-Affairs_g-1006d.txt 0.998807
GA-on-Islamic-Affairs_g-189d18-11-2008.txt 0.999215
GA-on-Islamic-Affairs_g-509d15-11-2009.txt 0.961568
GA-on-Islamic-Affairs_g-6394d13-12-2016.txt 0.350829
GA-on-Islamic-Affairs_g-1270d16-08-2011.txt 0.655081
GA-on-Islamic-Affairs_g-6588d05-06-2017.txt 0.321874
GA-on-Islamic-Affairs_g-6530d03-05-2017.txt 0.671517
GA-on-Islamic-Affairs_g-2189d15-01-2014.txt 0.00383086
GA-on-Islamic-Affairs_g-6506d12-04-2017.txt 0.49378
GA-on-Islamic-Affairs_g-422d07-09-2009.txt 0.58639
GA-on-Islamic-Affairs_g-768d.txt 0.00400511
GA-on-Islamic-Affairs_g-2014d03-07-2013.txt 0.722134
GA-on-Islamic-Affairs_g-1799d06-12-2012.txt 0.993396
GA-on-Islamic-Affairs_g-194d23-11-2008.txt 0.998124
GA-on-Islamic-Affairs_g-6182d23-06-2016.txt 0.996796
GA-on-Islamic-Affairs_g-6355d23-11-2016.txt 0.86536
GA-on-Islamic-Affairs_g-538d15-12-2009.txt 0.998647
GA-on-Islamic-Affairs_g-4639d03-06-2015.txt 0.998316
GA-on-Islamic-Affairs_g-6566d28-05-2017.txt 0.639857
GA-on-Islamic-Affairs_g-2223d25-02-2014.txt 0.998557
GA-on-Islamic-Affairs_g-1287d04-09-2011.txt 0.998929
GA-on-Islamic-Affairs_g-4695d07-07-2015.txt 0.385516
GA-on-Islamic-Affairs_g-1064d22-02-2011.txt 0.651697
GA-on-Islamic-Affairs_g-6041d27-03-2016.txt 0.00731524
GA-on-Islamic-Affairs_g-740d17-08-2010.txt 0.998685
GA-on-Islamic-Affairs_g-1657d28-07-2012.txt 0.999316
GA-on-Islamic-Affairs_g-396d11-08-2009.txt 0.748012
GA-on-Islamic-Affairs_g-110d24-06-2008.txt 0.997708
GA-on-Islamic-Affairs_g-1304d25-09-2011.txt 0.795009
GA-on-Islamic-Affairs_g-2121d.txt 0.104412
GA-on-Islamic-Affairs_g-6500d05-04-2017.txt 0.744916
GA-on-Islamic-Affairs_g-410d23-08-2009.txt 0.997995
GA-on-Islamic-Affairs_g-6010d16-02-2016.txt 0.780346
GA-on-Islamic-Affairs_g-1393d02-01-2012.txt 0.857366
GA-on-Islamic-Affairs_g-1385d27-12-2011.txt 0.99787
GA-on-Islamic-Affairs_g-5d18-05-2009.txt 0.00253021
GA-on-Islamic-Affairs_g-2528d29-12-2014.txt 0.333496
GA-on-Islamic-Affairs_g-2450d08-10-2014.txt 0.987157
GA-on-Islamic-Affairs_g-1318d25-10-2011.txt 0.339804
GA-on-Islamic-Affairs_g-3622d05-05-2015.txt 0.76406
GA-on-Islamic-Affairs_g-1166d09-05-2011.txt 0.441208
GA-on-Islamic-Affairs_g-1742d25-10-2012.txt 0.994049
GA-on-Islamic-Affairs_g-690d20-06-2010.txt 0.0038381
GA-on-Islamic-Affairs_g-1680d15-08-2012.txt 0.999358
GA-on-Islamic-Affairs_g-4709d15-07-2015.txt 0.998949
GA-on-Islamic-Affairs_g-1646d22-07-2012.txt 0.670746
GA-on-Islamic-Affairs_g-1766d06-11-2012.txt 0.00692263
GA-on-Islamic-Affairs_g-1679d14-08-2012.txt 0.434437
GA-on-Islamic-Affairs_g-1992d12-06-2013.txt 0.718292
GA-on-Islamic-Affairs_g-621d04-04-2010.txt 0.714619
GA-on-Islamic-Affairs_g-473d19-10-2009.txt 0.300648
GA-on-Islamic-Affairs_g-6604d08-06-2017.txt 0.483208
GA-on-Islamic-Affairs_g-1708d20-09-2012.txt 0.0163504
GA-on-Islamic-Affairs_g-605d11-03-2010.txt 0.664131
GA-on-Islamic-Affairs_g-244d28-01-2009.txt 0.939232
GA-on-Islamic-Affairs_g-1148d24-04-2011.txt 0.999255
GA-on-Islamic-Affairs_g-533d08-12-2009.txt 0.403965
GA-on-Islamic-Affairs_g-732d12-08-2010.txt 0.998493
GA-on-Islamic-Affairs_g-416d30-08-2009.txt 0.998629
GA-on-Islamic-Affairs_g-2462d19-10-2014.txt 0.999003
GA-on-Islamic-Affairs_g-2106d18-09-2013.txt 0.999473
GA-on-Islamic-Affairs_g-284d26-03-2009.txt 0.998666
GA-on-Islamic-Affairs_g-5768d13-09-2015.txt 0.998458
GA-on-Islamic-Affairs_g-6183d23-06-2016.txt 0.689117
GA-on-Islamic-Affairs_g-3610d20-04-2015.txt 0.997984
GA-on-Islamic-Affairs_g-1384d27-12-2011.txt 0.718813
GA-on-Islamic-Affairs_g-105d18-06-2008.txt 0.998817
GA-on-Islamic-Affairs_g-453d06-10-2009.txt 0.122253
GA-on-Islamic-Affairs_g-1745d29-10-2012.txt 0.806706
GA-on-Islamic-Affairs_g-997d28-12-2010.txt 0.00446192
GA-on-Islamic-Affairs_g-917d15-11-2010.txt 0.995905
GA-on-Islamic-Affairs_g-2584d10-03-2015.txt 0.99705
GA-on-Islamic-Affairs_g-1433d31-01-2012.txt 0.998847
GA-on-Islamic-Affairs_g-5882d17-11-2015.txt 0.658632
GA-on-Islamic-Affairs_g-4721d30-07-2015.txt 0.213309
GA-on-Islamic-Affairs_g-993d.txt 0.00755471
GA-on-Islamic-Affairs_g-1644d22-07-2012.txt 0.976863
GA-on-Islamic-Affairs_g-1672d07-08-2012.txt 0.985527
GA-on-Islamic-Affairs_g-1430d30-01-2012.txt 0.998981
GA-on-Islamic-Affairs_g-2025d10-07-2013.txt 0.996484
GA-on-Islamic-Affairs_g-6720d27-08-2017.txt 0.997234
GA-on-Islamic-Affairs_g-2465d21-10-2014.txt 0.785939
GA-on-Islamic-Affairs_g-1896d04-03-2013.txt 0.945232
GA-on-Islamic-Affairs_g-551d23-12-2009.txt 0.998085
GA-on-Islamic-Affairs_g-2333d03-07-2014.txt 0.663863
GA-on-Islamic-Affairs_g-6068d17-04-2016.txt 0.00790847
GA-on-Islamic-Affairs_g-238d21-01-2009.txt 0.985816
GA-on-Islamic-Affairs_g-797d22-09-2010.txt 0.998478
GA-on-Islamic-Affairs_g-1753d31-10-2012.txt 0.235195
GA-on-Islamic-Affairs_g-6522d26-04-2017.txt 0.017455
GA-on-Islamic-Affairs_g-1459d22-02-2012.txt 0.998384
GA-on-Islamic-Affairs_g-6443d25-01-2017.txt 0.611106
GA-on-Islamic-Affairs_g-572d23-01-2010.txt 0.710129
GA-on-Islamic-Affairs_g-6073d18-04-2016.txt 0.38404
GA-on-Islamic-Affairs_g-4703d12-07-2015.txt 0.998064
GA-on-Islamic-Affairs_g-1005d.txt 0.997703
GA-on-Islamic-Affairs_g-1870d04-02-2013.txt 0.682277
GA-on-Islamic-Affairs_g-1024d17-11-2016.txt 0.998609
GA-on-Islamic-Affairs_g-440d20-09-2009.txt 0.835072
GA-on-Islamic-Affairs_g-6093d09-05-2016.txt 0.503091
GA-on-Islamic-Affairs_g-4724d04-08-2015.txt 0.999672
GA-on-Islamic-Affairs_g-1526d17-04-2012.txt 0.0044897
GA-on-Islamic-Affairs_g-2477d06-11-2014.txt 0.00349968
GA-on-Islamic-Affairs_g-2011d30-06-2013.txt 0.198636
GA-on-Islamic-Affairs_g-344d18-05-2009.txt 0.997421
GA-on-Islamic-Affairs_g-2575d01-03-2015.txt 0.998721
GA-on-Islamic-Affairs_g-5830d14-10-2015.txt 0.508958
GA-on-Islamic-Affairs_g-981d19-12-2010.txt 0.997812
GA-on-Islamic-Affairs_g-1289d04-09-2011.txt 0.998493
GA-on-Islamic-Affairs_g-747d23-08-2010.txt 0.998233
GA-on-Islamic-Affairs_g-6082d25-04-2016.txt 0.332995
GA-on-Islamic-Affairs_g-4647d11-06-2015.txt 0.995776
GA-on-Islamic-Affairs_g-6441d18-01-2017.txt 0.869407
GA-on-Islamic-Affairs_g-1359d22-11-2011.txt 0.682362
GA-on-Islamic-Affairs_g-231d08-01-2009.txt 0.00596766
GA-on-Islamic-Affairs_g-1211d21-06-2011.txt 0.99835
GA-on-Islamic-Affairs_g-505d11-11-2009.txt 0.998561
GA-on-Islamic-Affairs_g-117d.txt 0.998288
GA-on-Islamic-Affairs_g-2126d11-10-2013.txt 0.803857
GA-on-Islamic-Affairs_g-236d20-01-2009.txt 0.994556
GA-on-Islamic-Affairs_g-1601d19-06-2012.txt 0.704685
GA-on-Islamic-Affairs_g-2341d09-07-2014.txt 0.506194
GA-on-Islamic-Affairs_g-6353d22-11-2016.txt 0.0023398
GA-on-Islamic-Affairs_g-5955d21-12-2015.txt 0.998766
GA-on-Islamic-Affairs_g-577d01-02-2010.txt 0.835892
GA-on-Islamic-Affairs_g-1489d14-03-2012.txt 0.828428
GA-on-Islamic-Affairs_g-2326d01-07-2014.txt 0.00209866
GA-on-Islamic-Affairs_g-1376d13-12-2011.txt 0.998138
GA-on-Islamic-Affairs_g-6220d03-08-2016.txt 0.998791
GA-on-Islamic-Affairs_g-2321d30-06-2014.txt 0.599272
GA-on-Islamic-Affairs_g-6744d12-09-2017.txt 0.00480127
GA-on-Islamic-Affairs_g-6582d01-06-2017.txt 0.998293
GA-on-Islamic-Affairs_g-2410d11-09-2014.txt 0.781799
GA-on-Islamic-Affairs_g-5773d15-09-2015.txt 0.998245
GA-on-Islamic-Affairs_g-1053d09-02-2011.txt 0.841345
GA-on-Islamic-Affairs_g-2594d26-03-2015.txt 0.0226972
GA-on-Islamic-Affairs_g-4702d12-07-2015.txt 0.954548
GA-on-Islamic-Affairs_g-707d12-07-2010.txt 0.00383093
GA-on-Islamic-Affairs_g-660d20-05-2010.txt 0.997819
GA-on-Islamic-Affairs_g-35d.txt 0.00568607
GA-on-Islamic-Affairs_g-5970d06-01-2016.txt 0.494846
GA-on-Islamic-Affairs_g-1269d16-08-2011.txt 0.745799
GA-on-Islamic-Affairs_g-360d18-06-2009.txt 0.00275749
GA-on-Islamic-Affairs_g-6026d06-03-2016.txt 0.0351374
GA-on-Islamic-Affairs_g-1869d03-02-2013.txt 0.998442
GA-on-Islamic-Affairs_g-142d31-08-2008.txt 0.998623
GA-on-Islamic-Affairs_g-739d17-08-2010.txt 0.00557175
GA-on-Islamic-Affairs_g-6039d24-03-2016.txt 0.48287
GA-on-Islamic-Affairs_g-451d30-09-2009.txt 0.998216
GA-on-Islamic-Affairs_g-2590d18-03-2015.txt 0.99831
GA-on-Islamic-Affairs_g-1856d22-01-2013.txt 0.79019
GA-on-Islamic-Affairs_g-745d19-08-2010.txt 0.00738263
GA-on-Islamic-Affairs_g-644d29-04-2010.txt 0.973375
GA-on-Islamic-Affairs_g-2343d13-07-2014.txt 0.00328802
GA-on-Islamic-Affairs_g-1943d25-04-2013.txt 0.805505
GA-on-Islamic-Affairs_g-1286d04-09-2011.txt 0.997927
GA-on-Islamic-Affairs_g-253d09-02-2009.txt 0.741942
GA-on-Islamic-Affairs_g-824d28-09-2010.txt 0.335741
GA-on-Islamic-Affairs_g-6567d28-05-2017.txt 0.724456
GA-on-Islamic-Affairs_g-458d08-10-2009.txt 0.998477
GA-on-Islamic-Affairs_g-1085d09-03-2011.txt 0.35082
GA-on-Islamic-Affairs_g-439d18-09-2009.txt 0.997117
GA-on-Islamic-Affairs_g-9d10-11-2007.txt 0.44579
GA-on-Islamic-Affairs_g-826d05-10-2010.txt 0.998965
GA-on-Islamic-Affairs_g-1151d27-04-2011.txt 0.576379
GA-on-Islamic-Affairs_g-2198d23-01-2014.txt 0.117001
GA-on-Islamic-Affairs_g-1352d13-11-2011.txt 0.580367
GA-on-Islamic-Affairs_g-276d22-03-2009.txt 0.313266
GA-on-Islamic-Affairs_g-1237d25-07-2011.txt 0.520509
GA-on-Islamic-Affairs_g-1320d27-10-2011.txt 0.513049
GA-on-Islamic-Affairs_g-6051d30-03-2016.txt 0.481261
GA-on-Islamic-Affairs_g-1729d11-10-2012.txt 0.998901
GA-on-Islamic-Affairs_g-926d21-11-2010.txt 0.998941
GA-on-Islamic-Affairs_g-622d04-04-2010.txt 0.668753
GA-on-Islamic-Affairs_g-1290d04-09-2011.txt 0.998249
GA-on-Islamic-Affairs_g-1012d09-01-2011.txt 0.998793
GA-on-Islamic-Affairs_g-198d26-11-2008.txt 0.854663
GA-on-Islamic-Affairs_g-4662d22-06-2015.txt 0.502492
GA-on-Islamic-Affairs_g-6597d07-06-2017.txt 0.112703
GA-on-Islamic-Affairs_g-426d15-09-2009.txt 0.844114
GA-on-Islamic-Affairs_g-5782d17-09-2015.txt 0.998726
GA-on-Islamic-Affairs_g-6605d08-06-2017.txt 0.00626003
GA-on-Islamic-Affairs_g-1464d23-02-2012.txt 0.998551
GA-on-Islamic-Affairs_g-2150d24-11-2013.txt 0.32921
GA-on-Islamic-Affairs_g-2374d13-08-2014.txt 0.997928
GA-on-Islamic-Affairs_g-374d13-07-2009.txt 0.876469
GA-on-Islamic-Affairs_g-2083d26-08-2013.txt 0.499996
GA-on-Islamic-Affairs_g-499d.txt 0.713988
GA-on-Islamic-Affairs_g-609d12-03-2010.txt 0.00662383
GA-on-Islamic-Affairs_g-500d10-11-2009.txt 0.713515
GA-on-Islamic-Affairs_g-141d31-08-2008.txt 0.994801
GA-on-Islamic-Affairs_g-994d01-04-2015.txt 0.998619
GA-on-Islamic-Affairs_g-41d15-01-2008.txt 0.998417
GA-on-Islamic-Affairs_g-1612d27-06-2012.txt 0.00878604
GA-on-Islamic-Affairs_g-51d29-01-2008.txt 0.942624
GA-on-Islamic-Affairs_g-2505d07-12-2014.txt 0.998057
GA-on-Islamic-Affairs_g-522d23-11-2009.txt 0.998853
GA-on-Islamic-Affairs_g-571d17-01-2010.txt 0.365675
GA-on-Islamic-Affairs_g-1621d03-07-2012.txt 0.77754
GA-on-Islamic-Affairs_g-1888d25-02-2013.txt 0.492297
GA-on-Islamic-Affairs_g-1075d06-03-2011.txt 0.998662
GA-on-Islamic-Affairs_g-6030d07-03-2016.txt 0.977984
GA-on-Islamic-Affairs_g-6668d11-07-2017.txt 0.999377
GA-on-Islamic-Affairs_g-1184d24-05-2011.txt 0.998083
GA-on-Islamic-Affairs_g-357d10-06-2009.txt 0.991517
GA-on-Islamic-Affairs_g-2179d31-12-2013.txt 0.552457
GA-on-Islamic-Affairs_g-2376d19-08-2014.txt 0.898398
GA-on-Islamic-Affairs_g-1638d18-07-2012.txt 0.487891
GA-on-Islamic-Affairs_g-2294d05-06-2014.txt 0.998231
GA-on-Islamic-Affairs_g-1238d26-07-2011.txt 0.502619
GA-on-Islamic-Affairs_g-300d22-04-2009.txt 0.547358
GA-on-Islamic-Affairs_g-6581d01-06-2017.txt 0.990243
GA-on-Islamic-Affairs_g-2373d13-08-2014.txt 0.775288
GA-on-Islamic-Affairs_g-1759d31-10-2012.txt 0.998833
GA-on-Islamic-Affairs_g-6401d28-12-2016.txt 0.00559365
GA-on-Islamic-Affairs_g-411d24-08-2009.txt 0.999302
GA-on-Islamic-Affairs_g-787d13-09-2010.txt 0.999704
GA-on-Islamic-Affairs_g-1982d29-05-2013.txt 0.699902
GA-on-Islamic-Affairs_g-4683d02-07-2015.txt 0.000602152
GA-on-Islamic-Affairs_g-2395d07-09-2014.txt 0.00314961
GA-on-Islamic-Affairs_g-5856d04-11-2015.txt 0.0175136
GA-on-Islamic-Affairs_g-2056d28-07-2013.txt 0.949525
GA-on-Islamic-Affairs_g-6534d07-05-2017.txt 0.00393813
GA-on-Islamic-Affairs_g-714d21-07-2010.txt 0.998954
GA-on-Islamic-Affairs_g-4715d26-07-2015.txt 0.999237
GA-on-Islamic-Affairs_g-6521d26-04-2017.txt 0.997492
GA-on-Islamic-Affairs_g-6724d28-08-2017.txt 0.0149655
GA-on-Islamic-Affairs_g-6212d19-07-2016.txt 0.677827
GA-on-Islamic-Affairs_g-2128d20-10-2013.txt 0.998377
GA-on-Islamic-Affairs_g-2274d30-04-2014.txt 0.758381
GA-on-Islamic-Affairs_g-2572d24-02-2015.txt 0.00624539
GA-on-Islamic-Affairs_g-3623d13-05-2015.txt 0.737477
GA-on-Islamic-Affairs_g-698d27-06-2010.txt 0.996674
GA-on-Islamic-Affairs_g-720d02-08-2010.txt 0.950881
GA-on-Islamic-Affairs_g-2385d27-08-2014.txt 0.332597
GA-on-Islamic-Affairs_g-292d.txt 0.00683644
GA-on-Islamic-Affairs_g-1871d06-02-2013.txt 0.998532
GA-on-Islamic-Affairs_g-1553d06-05-2012.txt 0.998452
GA-on-Islamic-Affairs_g-6008d16-02-2016.txt 0.203582
GA-on-Islamic-Affairs_g-1637d18-07-2012.txt 0.572243
GA-on-Islamic-Affairs_g-1245d02-08-2011.txt 0.998381
GA-on-Islamic-Affairs_g-1243d01-08-2011.txt 0.99606
GA-on-Islamic-Affairs_g-1168d11-05-2011.txt 0.998823
GA-on-Islamic-Affairs_g-1470d28-02-2012.txt 0.673613
GA-on-Islamic-Affairs_g-808d.txt 0.997718
GA-on-Islamic-Affairs_g-6247d05-09-2016.txt 0.518776
GA-on-Islamic-Affairs_g-187d17-11-2008.txt 0.708582
GA-on-Islamic-Affairs_g-741d17-08-2010.txt 0.998543
GA-on-Islamic-Affairs_g-2299d09-06-2014.txt 0.999912
GA-on-Islamic-Affairs_g-393d09-08-2009.txt 0.984095
GA-on-Islamic-Affairs_g-3636d27-05-2015.txt 0.375022
GA-on-Islamic-Affairs_g-1123d06-04-2011.txt 0.481513
GA-on-Islamic-Affairs_g-2229d09-03-2014.txt 0.224875
GA-on-Islamic-Affairs_g-2219d19-02-2014.txt 0.868154
GA-on-Islamic-Affairs_g-6663d05-07-2017.txt 0.546969
GA-on-Islamic-Affairs_g-6553d21-05-2017.txt 0.998888
GA-on-Islamic-Affairs_g-581d08-02-2010.txt 0.999185
GA-on-Islamic-Affairs_g-6306d08-11-2016.txt 0.734862
GA-on-Islamic-Affairs_g-2354d16-07-2014.txt 0.746958
GA-on-Islamic-Affairs_g-1033d27-01-2011.txt 0.997935
GA-on-Islamic-Affairs_g-565d12-01-2010.txt 0.427452
GA-on-Islamic-Affairs_g-1902d11-03-2013.txt 0.998276
GA-on-Islamic-Affairs_g-86d15-05-2008.txt 0.223184
GA-on-Islamic-Affairs_g-1150d24-04-2011.txt 0.929781
GA-on-Islamic-Affairs_g-5850d02-11-2015.txt 0.994318
GA-on-Islamic-Affairs_g-1831d02-01-2013.txt 0.998867
GA-on-Islamic-Affairs_g-1115d30-03-2011.txt 0.464754
GA-on-Islamic-Affairs_g-6043d.txt 0.00462896
GA-on-Islamic-Affairs_g-4699d08-07-2015.txt 0.155888
GA-on-Islamic-Affairs_g-3d.txt 0.198051
GA-on-Islamic-Affairs_g-6739d04-09-2017.txt 0.998943
GA-on-Islamic-Affairs_g-1930d08-04-2013.txt 0.00360902
GA-on-Islamic-Affairs_g-1516d08-04-2012.txt 0.196811
GA-on-Islamic-Affairs_g-2440d07-10-2014.txt 0.317713
GA-on-Islamic-Affairs_g-2591d19-03-2015.txt 0.998302
GA-on-Islamic-Affairs_g-1144d17-04-2011.txt 0.894992
GA-on-Islamic-Affairs_g-1506d02-04-2012.txt 0.998448
GA-on-Islamic-Affairs_g-674d07-06-2010.txt 0.42636
GA-on-Islamic-Affairs_g-23d17-11-2007.txt 0.491337
GA-on-Islamic-Affairs_g-1262d10-08-2011.txt 0.996993
GA-on-Islamic-Affairs_g-6017d23-02-2016.txt 0.370865
GA-on-Islamic-Affairs_g-673d06-06-2010.txt 0.998702
GA-on-Islamic-Affairs_g-1591d10-06-2012.txt 0.969063
GA-on-Islamic-Affairs_g-2140d10-11-2013.txt 0.683189
GA-on-Islamic-Affairs_g-2312d24-06-2014.txt 0.00498845
GA-on-Islamic-Affairs_g-5855d03-11-2015.txt 0.714054
GA-on-Islamic-Affairs_g-6618d13-06-2017.txt 0.00146115
GA-on-Islamic-Affairs_g-6493d02-04-2017.txt 0.00293906
GA-on-Islamic-Affairs_g-2141d11-11-2013.txt 0.421057
